word,sentence,position,label
cloves,6008,1,0
garlic ,6008,2,0
chopped,6008,3,0
1,6009,0,0
tablespoon,6009,1,0
fresh,6009,2,0
rosemary ,6009,3,0
chopped,6009,4,0
2,6010,0,0
teaspoons,6010,1,0
fresh,6010,2,0
lemon,6010,3,0
zest ,6010,4,0
minced,6010,5,0
 yellow,6010,6,0
part,6010,7,0
only ,6010,8,0
2,6011,0,0
teaspoons,6011,1,0
pepper ,6011,2,0
ground,6011,3,0
1,6012,0,0
teaspoon,6012,1,0
coriander ,6012,2,0
ground,6012,3,0
1,6013,0,0
leg,6013,1,0
of,6013,2,0
lamb ,6013,3,0
trimmed,6013,4,0
boned,6013,5,0
&,6013,6,0
butterflied,6013,7,0
5,6013,8,0
lb. ,6013,9,0
1,6014,0,0
10,6014,1,0
ounce ,6014,2,0
package,6014,3,0
frozen,6014,4,0
baby,6014,5,0
lima,6014,6,0
beans,6014,7,0
 cook,6014,8,0
according,6014,9,0
to,6014,10,0
pkg,6014,11,0
directions,6014,12,0
&,6014,13,0
drain ,6014,14,0
3,6015,0,0
cloves,6015,1,0
garlic,6015,2,0
3,6016,0,0
cup,6016,1,0
olive,6016,2,0
oil,6016,3,0
fresh,6017,0,0
lemon,6017,1,0
juice,6017,2,0
2,6018,0,0
tablespoons,6018,1,0
fresh,6018,2,0
parsley ,6018,3,0
chopped,6018,4,0
crusty,6019,0,0
bread,6019,1,0
12,6037,0,0
jumbo,6037,1,0
shrimp ,6037,2,0
cleaned,6037,3,0
and,6037,4,0
split,6037,5,0
lengthwise,6037,6,0
3,6038,0,0
whole,6038,1,0
grapefruits,6038,2,0
1,6039,0,0
cup,6039,1,0
olive,6039,2,0
oil,6039,3,0
3,6040,0,0
cup,6040,1,0
cilantro ,6040,2,0
chopped,6040,3,0
3,6041,0,0
jalapeno,6041,1,0
peppers ,6041,2,0
chopped,6041,3,0
with,6041,4,0
seeds,6041,5,0
6,6042,0,0
scallions ,6042,1,0
chopped,6042,2,0
1,6043,0,0
cup,6043,1,0
extra-dry,6043,2,0
vermouth,6043,3,0
salt,6044,0,0
and,6044,1,0
pepper,6044,2,0
1,6051,0,0
lb,6051,1,0
mango ,6051,2,0
unripe,6051,3,0
green,6051,4,0
1,6052,0,0
cup,6052,1,0
bean,6052,2,0
sprouts,6052,3,0
1,6053,0,0
medium,6053,1,0
carrot ,6053,2,0
peeled,6053,3,0
and,6053,4,0
grated,6053,5,0
3,6054,0,0
tablespoons,6054,1,0
lemon,6054,2,0
juice,6054,3,0
1,6055,0,0
tablespoon,6055,1,0
low,6055,2,0
sodium,6055,3,0
soy,6055,4,0
sauce,6055,5,0
1,6056,0,0
garlic,6056,1,0
clove ,6056,2,0
minced,6056,3,0
1,6057,0,0
teaspoon,6057,1,0
granulated,6057,2,0
sugar,6057,3,0
1,6058,0,0
tablespoon,6058,1,0
fresh,6058,2,0
cilantro ,6058,3,0
chopped,6058,4,0
2,6064,0,0
teaspoons,6064,1,0
soy,6064,2,0
margarine,6064,3,0
2,6065,0,0
medium-size,6065,1,0
granny,6065,2,0
smith,6065,3,0
apples ,6065,4,0
coarsely,6065,5,0
chopped,6065,6,0
1,6066,0,0
cup,6066,1,0
frozen,6066,2,0
apple,6066,3,0
juice,6066,4,0
concentrate,6066,5,0
1,6067,0,0
lb,6067,1,0
greens ,6067,2,0
rinsed,6067,3,0
and,6067,4,0
finely,6067,5,0
chopped,6067,6,0
salt,6068,0,0
and,6068,1,0
pepper,6068,2,0
2,6075,0,0
cups,6075,1,0
celery ,6075,2,0
thinly,6075,3,0
sliced,6075,4,0
2,6076,0,0
tablespoons,6076,1,0
butter,6076,2,0
or,6076,3,0
2,6076,4,0
tablespoons,6076,5,0
margarine,6076,6,0
1,6077,0,0
1,6077,1,0
cups,6077,2,0
green,6077,3,0
onions ,6077,4,0
sliced,6077,5,0
1,6078,0,0
1,6078,1,0
lbs,6078,2,0
hot,6078,3,0
dogs,6078,4,0
2,6079,0,0
eggs,6079,1,0
1,6080,0,0
1,6080,1,0
cups,6080,2,0
milk,6080,3,0
2,6081,0,0
teaspoons,6081,1,0
rubbed,6081,2,0
sage,6081,3,0
1,6082,0,0
teaspoon,6082,1,0
pepper,6082,2,0
17,6083,0,0
ounces,6083,1,0
cornbread-muffin,6083,2,0
mix,6083,3,0
8,6084,0,0
ounces,6084,1,0
sharp,6084,2,0
cheddar,6084,3,0
cheese ,6084,4,0
shredded,6084,5,0
1,6096,0,0
box,6096,1,0
cake,6096,2,0
mix ,6096,3,0
yellow,6096,4,0
or,6096,5,0
white,6096,6,0
1,6097,0,0
can,6097,1,0
apricot,6097,2,0
nectar,6097,3,0
egg,6098,0,0
oil,6099,0,0
450,6107,0,0
g,6107,1,0
peach,6107,2,0
slices,6107,3,0
 could,6107,4,0
use,6107,5,0
a,6107,6,0
mix,6107,7,0
of,6107,8,0
these ,6107,9,0
or,6107,10,0
450,6107,11,0
g,6107,12,0
mandarin,6107,13,0
oranges,6107,14,0
 could,6107,15,0
use,6107,16,0
a,6107,17,0
mix,6107,18,0
of,6107,19,0
these ,6107,20,0
or,6107,21,0
450,6107,22,0
g,6107,23,0
pears,6107,24,0
 could,6107,25,0
use,6107,26,0
a,6107,27,0
mix,6107,28,0
of,6107,29,0
these ,6107,30,0
1,6108,0,0
250,6108,1,0
g ,6108,2,0
packet,6108,3,0
ginger,6108,4,0
nuts ,6108,5,0
broken,6108,6,0
into,6108,7,0
pieces,6108,8,0
1,6109,0,0
1,6109,1,0
cups,6109,2,0
cream ,6109,3,0
lightly,6109,4,0
whipped,6109,5,0
chocolate,6110,0,0
vermicelli ,6110,1,0
to,6110,2,0
decorate,6110,3,0
3,6120,0,0
eggs ,6120,1,0
separated,6120,2,0
1,6121,0,0
cup,6121,1,0
molasses,6121,2,0
1,6122,0,0
tablespoon,6122,1,0
butter,6122,2,0
or,6122,3,0
1,6122,4,0
tablespoon,6122,5,0
margarine ,6122,6,0
melted,6122,7,0
1,6123,0,0
cup,6123,1,0
sugar,6123,2,0
1,6124,0,0
cup,6124,1,0
all-purpose,6124,2,0
flour,6124,3,0
3,6125,0,0
teaspoon,6125,1,0
baking,6125,2,0
powder,6125,3,0
3,6126,0,0
teaspoon,6126,1,0
baking,6126,2,0
soda,6126,3,0
1,6127,0,0
teaspoon,6127,1,0
cinnamon ,6127,2,0
ground,6127,3,0
1,6128,0,0
teaspoon,6128,1,0
ginger,6128,2,0
1,6129,0,0
teaspoon,6129,1,0
clove,6129,2,0
1,6130,0,0
teaspoon,6130,1,0
salt,6130,2,0
1,6131,0,0
1,6131,1,0
cups,6131,2,0
whipping,6131,3,0
cream,6131,4,0
1,6132,0,0
cup,6132,1,0
confectioners',6132,2,0
sugar,6132,3,0
1,6133,0,0
teaspoon,6133,1,0
cinnamon ,6133,2,0
ground,6133,3,0
1,6134,0,0
teaspoon,6134,1,0
vanilla,6134,2,0
extract,6134,3,0
1,6135,0,0
teaspoon,6135,1,0
clove ,6135,2,0
ground,6135,3,0
cinnamon ,6136,0,0
ground ,6136,1,0
additional,6136,2,0
 optional ,6136,3,0
4,6152,0,0
eggs ,6152,1,0
beaten,6152,2,0
3,6153,0,0
cups,6153,1,0
sugar,6153,2,0
2,6154,0,0
14,6154,1,0
ounce ,6154,2,0
cans,6154,3,0
condensed,6154,4,0
milk,6154,5,0
1,6155,0,0
teaspoon,6155,1,0
vanilla,6155,2,0
1,6156,0,0
dash,6156,1,0
salt,6156,2,0
6,6157,0,0
bananas ,6157,1,0
mashed,6157,2,0
2,6158,0,0
1,6158,1,0
quarts,6158,2,0
whole,6158,3,0
milk,6158,4,0
 or,6158,5,0
enough,6158,6,0
to,6158,7,0
make,6158,8,0
one,6158,9,0
gallon,6158,10,0
of,6158,11,0
liquid,6158,12,0
in,6158,13,0
total ,6158,14,0
2,6164,0,0
lbs,6164,1,0
lean,6164,2,0
beef ,6164,3,0
ground,6164,4,0
1,6165,0,0
cup,6165,1,0
potato ,6165,2,0
peeled ,6165,3,0
grated,6165,4,0
1,6166,0,0
egg,6166,1,0
1,6167,0,0
small,6167,1,0
onion ,6167,2,0
grated,6167,3,0
breadcrumbs,6168,0,0
salt,6169,0,0
and,6169,1,0
black,6169,2,0
pepper ,6169,3,0
freshly,6169,4,0
ground,6169,5,0
sauce:1,6170,0,0
13,6170,1,0
ounce ,6170,2,0
bottle,6170,3,0
heinz,6170,4,0
chili,6170,5,0
sauce,6170,6,0
1,6171,0,0
5,6171,1,0
ounce ,6171,2,0
jar,6171,3,0
grape,6171,4,0
jelly,6171,5,0
1,6172,0,0
dash,6172,1,0
worcestershire,6172,2,0
sauce,6172,3,0
boneless,6180,0,0
skinless,6180,1,0
chicken,6180,2,0
breast,6180,3,0
ranch,6181,0,0
salad,6181,1,0
dressing,6181,2,0
parmesan,6182,0,0
cracker ,6182,1,0
smashed,6182,2,0
marinade2,6188,0,0
tablespoons,6188,1,0
lemon,6188,2,0
juice,6188,3,0
1,6189,0,0
tablespoon,6189,1,0
olive,6189,2,0
oil,6189,3,0
1,6190,0,0
teaspoon,6190,1,0
salt,6190,2,0
1,6191,0,0
teaspoon,6191,1,0
pepper,6191,2,0
1,6192,0,0
teaspoon,6192,1,0
oregano,6192,2,0
1,6193,0,0
teaspoon,6193,1,0
cumin,6193,2,0
2,6194,0,0
garlic,6194,1,0
cloves ,6194,2,0
minced,6194,3,0
1,6195,0,0
lb,6195,1,0
boneless,6195,2,0
skinless,6195,3,0
chicken,6195,4,0
cucumber,6196,0,0
sauce1,6196,1,0
english,6196,2,0
cucumber ,6196,3,0
peeled ,6196,4,0
seeded,6196,5,0
and,6196,6,0
grated,6196,7,0
1,6197,0,0
teaspoon,6197,1,0
salt,6197,2,0
1,6198,0,0
cup,6198,1,0
skim,6198,2,0
milk,6198,3,0
yogurt,6198,4,0
1,6199,0,0
cup,6199,1,0
light,6199,2,0
mayonnaise,6199,3,0
2,6200,0,0
tablespoons,6200,1,0
parsley ,6200,2,0
chopped,6200,3,0
2,6201,0,0
tablespoons,6201,1,0
of,6201,2,0
fresh,6201,3,0
mint ,6201,4,0
chopped,6201,5,0
 or,6201,6,0
2,6201,7,0
teaspoons,6201,8,0
dried,6201,9,0
mint ,6201,10,0
2,6202,0,0
garlic,6202,1,0
cloves ,6202,2,0
minced,6202,3,0
1,6219,0,0
tablespoon,6219,1,0
olive,6219,2,0
oil,6219,3,0
1,6220,0,0
lb,6220,1,0
mushroom,6220,2,0
3,6221,0,0
garlic,6221,1,0
cloves ,6221,2,0
chopped,6221,3,0
fine,6221,4,0
1,6222,0,0
teaspoon,6222,1,0
basil,6222,2,0
or,6222,3,0
1,6222,4,0
teaspoon,6222,5,0
marjoram,6222,6,0
1,6223,0,0
medium,6223,1,0
tomatoes ,6223,2,0
diced,6223,3,0
3,6224,0,0
tablespoons,6224,1,0
lemon,6224,2,0
juice,6224,3,0
1,6225,0,0
cup,6225,1,0
water,6225,2,0
1,6226,0,0
pinch,6226,1,0
salt,6226,2,0
1,6227,0,0
pinch,6227,1,0
fresh,6227,2,0
pepper ,6227,3,0
ground,6227,4,0
1,6228,0,0
tablespoon,6228,1,0
fresh,6228,2,0
parsley,6228,3,0
or,6228,4,0
1,6228,5,0
tablespoon,6228,6,0
fresh,6228,7,0
coriander ,6228,8,0
chopped,6228,9,0
6,6238,0,0
boiling,6238,1,0
potatoes,6238,2,0
4,6239,0,0
green,6239,1,0
bell,6239,2,0
peppers ,6239,3,0
sliced ,6239,4,0
chopped,6239,5,0
1,6240,0,0
cup,6240,1,0
parsley,6240,2,0
1,6241,0,0
cup,6241,1,0
green,6241,2,0
onion ,6241,3,0
thinly,6241,4,0
sliced ,6241,5,0
including,6241,6,0
green,6241,7,0
tops,6241,8,0
1,6242,0,0
cup,6242,1,0
salad,6242,2,0
dressing ,6242,3,0
not,6242,4,0
mayo,6242,5,0
1,6243,0,0
head,6243,1,0
of,6243,2,0
lettuce ,6243,3,0
shredded,6243,4,0
saving,6243,5,0
the,6243,6,0
good,6243,7,0
outer,6243,8,0
leaves,6243,9,0
12,6244,0,0
sprigs,6244,1,0
watercress,6244,2,0
2,6245,0,0
tomatoes ,6245,1,0
cut,6245,2,0
into,6245,3,0
12,6245,4,0
wedges,6245,5,0
1,6246,0,0
cucumber ,6246,1,0
cut,6246,2,0
into,6246,3,0
8,6246,4,0
fingers,6246,5,0
1,6247,0,0
avocado ,6247,1,0
cut,6247,2,0
into,6247,3,0
8,6247,4,0
wedges,6247,5,0
4,6248,0,0
packages,6248,1,0
feta,6248,2,0
cheese ,6248,3,0
blocks,6248,4,0
are,6248,5,0
good,6248,6,0
for,6248,7,0
slicing,6248,8,0
into,6248,9,0
squares,6248,10,0
1,6249,0,0
green,6249,1,0
pepper ,6249,2,0
cut,6249,3,0
into,6249,4,0
8,6249,5,0
rings,6249,6,0
4,6250,0,0
slices,6250,1,0
beets ,6250,2,0
cooked,6250,3,0
 bottled,6250,4,0
is,6250,5,0
fine ,6250,6,0
4,6251,0,0
jumbo,6251,1,0
shrimp ,6251,2,0
cooked,6251,3,0
4,6252,0,0
anchovy,6252,1,0
fillets,6252,2,0
12,6253,0,0
greek,6253,1,0
olives,6253,2,0
12,6254,0,0
salonika,6254,1,0
peppers,6254,2,0
4,6255,0,0
radishes ,6255,1,0
cut,6255,2,0
into,6255,3,0
rosettes,6255,4,0
4,6256,0,0
whole,6256,1,0
green,6256,2,0
onions,6256,3,0
1,6278,0,0
12,6278,1,0
ounce ,6278,2,0
can,6278,3,0
tuna ,6278,4,0
drained,6278,5,0
and,6278,6,0
shredded,6278,7,0
3,6279,0,0
-4,6279,1,0
tablespoons,6279,2,0
mayonnaise,6279,3,0
1,6280,0,0
avocado ,6280,1,0
mashed,6280,2,0
1,6281,0,0
hardboiled,6281,1,0
egg ,6281,2,0
mashed,6281,3,0
pepper,6282,0,0
2,6283,0,0
slices,6283,1,0
cheese,6283,2,0
slices,6283,3,0
 to,6283,4,0
taste ,6283,5,0
4,6284,0,0
slices,6284,1,0
whole,6284,2,0
wheat,6284,3,0
bread ,6284,4,0
toasted,6284,5,0
2,6292,0,0
lbs,6292,1,0
potatoes,6292,2,0
1,6293,0,0
cup,6293,1,0
mayonnaise,6293,2,0
1,6294,0,0
cup,6294,1,0
sour,6294,2,0
cream,6294,3,0
1,6295,0,0
cup,6295,1,0
milk,6295,2,0
2,6296,0,0
eggs,6296,1,0
2,6297,0,0
teaspoons,6297,1,0
mustard,6297,2,0
salt,6298,0,0
and,6298,1,0
pepper,6298,2,0
2,6299,0,0
tablespoons,6299,1,0
parsley ,6299,2,0
chopped,6299,3,0
cheese ,6300,0,0
grated,6300,1,0
1,6301,0,0
cup,6301,1,0
parmesan,6301,2,0
cheese ,6301,3,0
grated,6301,4,0
1,6309,0,0
cup,6309,1,0
pineapple,6309,2,0
juice,6309,3,0
2,6310,0,0
tablespoons,6310,1,0
soy,6310,2,0
sauce,6310,3,0
2,6311,0,0
tablespoons,6311,1,0
brown,6311,2,0
sugar,6311,3,0
1,6312,0,0
teaspoon,6312,1,0
bourbon,6312,2,0
1,6313,0,0
teaspoon,6313,1,0
fresh,6313,2,0
cracked,6313,3,0
pepper,6313,4,0
1,6314,0,0
teaspoon,6314,1,0
garlic,6314,2,0
powder,6314,3,0
1,6315,0,0
cup,6315,1,0
vegetable,6315,2,0
oil,6315,3,0
1,6316,0,0
lb,6316,1,0
salmon,6316,2,0
fillet,6316,3,0
1,6323,0,0
lb,6323,1,0
boneless,6323,2,0
skinless,6323,3,0
chicken,6323,4,0
1,6324,0,0
cup,6324,1,0
italian,6324,2,0
salad,6324,3,0
dressing,6324,4,0
1,6325,0,0
red,6325,1,0
pepper,6325,2,0
1,6326,0,0
zucchini,6326,1,0
1,6327,0,0
small,6327,1,0
onion,6327,2,0
3,6328,0,0
cups,6328,1,0
mozzarella,6328,2,0
cheese ,6328,3,0
grated,6328,4,0
1,6329,0,0
tomatoes ,6329,1,0
sliced,6329,2,0
1,6330,0,0
cup,6330,1,0
fresh,6330,2,0
basil ,6330,3,0
chopped,6330,4,0
1,6331,0,0
pizza,6331,1,0
dough,6331,2,0
bell,6344,0,0
pepper,6344,1,0
salt,6345,0,0
and,6345,1,0
black,6345,2,0
pepper ,6345,3,0
ground,6345,4,0
olive,6346,0,0
oil,6346,1,0
3,6357,0,0
small,6357,1,0
pineapple,6357,2,0
1,6358,0,0
cup,6358,1,0
brown,6358,2,0
sugar,6358,3,0
1,6359,0,0
teaspoon,6359,1,0
cinnamon,6359,2,0
 or,6359,3,0
more ,6359,4,0
1,6360,0,0
pinch,6360,1,0
nutmeg,6360,2,0
3,6361,0,0
large,6361,1,0
bananas ,6361,2,0
ripe,6361,3,0
but,6361,4,0
firm,6361,5,0
3,6362,0,0
cups,6362,1,0
mango,6362,2,0
sorbet,6362,3,0
2,6373,0,0
teaspoons,6373,1,0
olive,6373,2,0
oil,6373,3,0
1,6374,0,0
1,6374,1,0
lbs,6374,2,0
cauliflower,6374,3,0
florets,6374,4,0
1,6375,0,0
medium,6375,1,0
red,6375,2,0
bell,6375,3,0
pepper ,6375,4,0
seeded,6375,5,0
and,6375,6,0
cut,6375,7,0
into,6375,8,0
2-Jan,6375,9,0
inch,6375,10,0
strips,6375,11,0
3,6376,0,0
garlic,6376,1,0
cloves ,6376,2,0
minced,6376,3,0
1,6377,0,0
teaspoon,6377,1,0
red,6377,2,0
pepper ,6377,3,0
crushed,6377,4,0
1,6378,0,0
cup,6378,1,0
vegetable,6378,2,0
stock,6378,3,0
or,6378,4,0
1,6378,5,0
cup,6378,6,0
water,6378,7,0
1,6384,0,0
container,6384,1,0
small,6384,2,0
yogurt,6384,3,0
 plain! ,6384,4,0
1,6385,0,0
cucumber,6385,1,0
1,6386,0,0
clove,6386,1,0
garlic,6386,2,0
 i,6386,3,0
like,6386,4,0
more ,6386,5,0
salt,6387,0,0
pepper,6388,0,0
lemon,6389,0,0
juice,6389,1,0
2,6399,0,0
8,6399,1,0
g ,6399,2,0
packages,6399,3,0
yeast,6399,4,0
 i,6399,5,0
use,6399,6,0
4,6399,7,0
2-Jan,6399,8,0
tsp,6399,9,0
of,6399,10,0
bulk,6399,11,0
yeast ,6399,12,0
2,6400,0,0
cups,6400,1,0
water,6400,2,0
 tepid ,6400,3,0
90* ,6400,4,0
2,6401,0,0
tablespoons,6401,1,0
sugar,6401,2,0
1,6402,0,0
cup,6402,1,0
oil,6402,2,0
1,6403,0,0
teaspoon,6403,1,0
salt,6403,2,0
5,6404,0,0
6-Jan,6404,1,0
cups,6404,2,0
flour,6404,3,0
3,6405,0,0
garlic,6405,1,0
cloves ,6405,2,0
crushed,6405,3,0
1,6425,0,0
tablespoon,6425,1,0
dried,6425,2,0
onion ,6425,3,0
minced,6425,4,0
1,6426,0,0
teaspoon,6426,1,0
black,6426,2,0
pepper,6426,3,0
1,6427,0,0
12,6427,1,0
ounce ,6427,2,0
can,6427,3,0
campbell's,6427,4,0
healthy,6427,5,0
request,6427,6,0
cream,6427,7,0
of,6427,8,0
broccoli,6427,9,0
soup,6427,10,0
or,6427,11,0
1,6427,12,0
12,6427,13,0
ounce ,6427,14,0
canregular,6427,15,0
cream,6427,16,0
of,6427,17,0
broccoli,6427,18,0
soup,6427,19,0
1,6428,0,0
pint,6428,1,0
nonfat,6428,2,0
sour,6428,3,0
cream,6428,4,0
or,6428,5,0
1,6428,6,0
pint,6428,7,0
sour,6428,8,0
cream,6428,9,0
4,6429,0,0
ounces,6429,1,0
low-fat,6429,2,0
sharp,6429,3,0
cheddar,6429,4,0
cheese,6429,5,0
or,6429,6,0
4,6429,7,0
ounces,6429,8,0
sharp,6429,9,0
cheddar,6429,10,0
cheese ,6429,11,0
grated,6429,12,0
4,6430,0,0
ounces,6430,1,0
kraft,6430,2,0
healthy,6430,3,0
favorites,6430,4,0
fat,6430,5,0
free,6430,6,0
cheddar,6430,7,0
or,6430,8,0
4,6430,9,0
ounces,6430,10,0
cheddar,6430,11,0
cheese,6430,12,0
2,6431,0,0
lbs,6431,1,0
potatoes ,6431,2,0
cooked,6431,3,0
and,6431,4,0
cubed,6431,5,0
1,6432,0,0
cup,6432,1,0
corn,6432,2,0
flakes ,6432,3,0
crushed ,6432,4,0
for,6432,5,0
topping,6432,6,0
4,6439,0,0
cups,6439,1,0
water,6439,2,0
20,6440,0,0
ounces,6440,1,0
chicken,6440,2,0
broth,6440,3,0
4,6441,0,0
tablespoons,6441,1,0
chicken,6441,2,0
soup,6441,3,0
base,6441,4,0
1,6442,0,0
teaspoon,6442,1,0
pepper ,6442,2,0
freshly,6442,3,0
ground,6442,4,0
3,6443,0,0
large,6443,1,0
carrots ,6443,2,0
peeled,6443,3,0
and,6443,4,0
diced,6443,5,0
4,6444,0,0
medium,6444,1,0
potatoes ,6444,2,0
peeled,6444,3,0
and,6444,4,0
diced,6444,5,0
1,6445,0,0
large,6445,1,0
onion ,6445,2,0
chopped,6445,3,0
small,6445,4,0
2,6446,0,0
stalks,6446,1,0
celery ,6446,2,0
chopped,6446,3,0
small,6446,4,0
 large ,6446,5,0
1,6447,0,0
medium,6447,1,0
sweet,6447,2,0
red,6447,3,0
pepper ,6447,4,0
seeded,6447,5,0
and,6447,6,0
diced,6447,7,0
1,6448,0,0
cup,6448,1,0
mayonnaise,6448,2,0
1,6449,0,0
lb,6449,1,0
processed,6449,2,0
cheese,6449,3,0
 kraft ,6449,4,0
1,6450,0,0
lb,6450,1,0
cheddar,6450,2,0
cheese ,6450,3,0
grated,6450,4,0
1,6451,0,0
lb,6451,1,0
swiss,6451,2,0
cheese ,6451,3,0
grated,6451,4,0
4,6452,0,0
tablespoons,6452,1,0
instant,6452,2,0
potato,6452,3,0
flakes,6452,4,0
2,6465,0,0
lbs,6465,1,0
whole,6465,2,0
chickens ,6465,3,0
cut,6465,4,0
into,6465,5,0
pieces,6465,6,0
1,6466,0,0
lb,6466,1,0
fresh,6466,2,0
gingerroot ,6466,3,0
grated,6466,4,0
2,6467,0,0
ounces,6467,1,0
garlic ,6467,2,0
chopped,6467,3,0
4,6468,0,0
ounces,6468,1,0
japanese,6468,2,0
soy,6468,3,0
sauce,6468,4,0
2,6469,0,0
teaspoons,6469,1,0
salt,6469,2,0
1,6470,0,0
teaspoon,6470,1,0
pepper,6470,2,0
8,6471,0,0
ounces,6471,1,0
flour,6471,2,0
4,6472,0,0
medium,6472,1,0
eggs,6472,2,0
5,6480,0,0
no.,6480,1,0
1,6480,2,0
onions ,6480,3,0
sliced,6480,4,0
12,6481,0,0
ritz,6481,1,0
crackers ,6481,2,0
crushed,6481,3,0
1,6482,0,0
lb,6482,1,0
sausage,6482,2,0
meat ,6482,3,0
browned,6482,4,0
and,6482,5,0
drained,6482,6,0
1,6483,0,0
teaspoon,6483,1,0
salt,6483,2,0
1,6484,0,0
teaspoon,6484,1,0
seasoning,6484,2,0
salt,6484,3,0
1,6485,0,0
10,6485,1,0
4-Jan,6485,2,0
ounce ,6485,3,0
can,6485,4,0
cream,6485,5,0
of,6485,6,0
mushroom,6485,7,0
soup,6485,8,0
1,6486,0,0
1,6486,1,0
cups,6486,2,0
cheddar,6486,3,0
cheese ,6486,4,0
grated,6486,5,0
1,6487,0,0
2,6487,1,0
ounce ,6487,2,0
jar,6487,3,0
pimento,6487,4,0
pepper ,6487,5,0
well,6487,6,0
drained,6487,7,0
2,6495,0,0
lbs,6495,1,0
fish,6495,2,0
fillets,6495,3,0
1,6496,0,0
teaspoon,6496,1,0
pepper,6496,2,0
1,6497,0,0
egg,6497,1,0
white,6497,2,0
1,6498,0,0
teaspoon,6498,1,0
salt,6498,2,0
 optional ,6498,3,0
1,6499,0,0
cup,6499,1,0
mayonnaise,6499,2,0
1,6500,0,0
teaspoon,6500,1,0
dill,6500,2,0
weed,6500,3,0
1,6501,0,0
teaspoon,6501,1,0
onion,6501,2,0
juice,6501,3,0
or,6501,4,0
1,6501,5,0
teaspoon,6501,6,0
onion ,6501,7,0
grated,6501,8,0
fresh,6502,0,0
dill,6502,1,0
lemon,6503,0,0
wedge ,6503,1,0
for,6503,2,0
garnish,6503,3,0
 optional ,6503,4,0
1,6511,0,0
cup,6511,1,0
green,6511,2,0
peppers,6511,3,0
or,6511,4,0
1,6511,5,0
cup,6511,6,0
sweet,6511,7,0
red,6511,8,0
pepper ,6511,9,0
chopped,6511,10,0
1,6512,0,0
cup,6512,1,0
celery ,6512,2,0
chopped,6512,3,0
2,6513,0,0
tablespoons,6513,1,0
fresh,6513,2,0
parsley ,6513,3,0
chopped,6513,4,0
1,6514,0,0
teaspoon,6514,1,0
prepared,6514,2,0
mustard,6514,3,0
1,6515,0,0
teaspoon,6515,1,0
pepper ,6515,2,0
freshly,6515,3,0
ground,6515,4,0
1,6516,0,0
teaspoon,6516,1,0
hot,6516,2,0
sauce,6516,3,0
egg,6517,0,0
substitute ,6517,1,0
to,6517,2,0
equal,6517,3,0
2,6517,4,0
large,6517,5,0
eggs,6517,6,0
1,6518,0,0
cup,6518,1,0
calorie-reduced,6518,2,0
mayonnaise,6518,3,0
1,6519,0,0
cup,6519,1,0
fresh,6519,2,0
crabmeat ,6519,3,0
drained,6519,4,0
and,6519,5,0
flaked,6519,6,0
1,6528,0,0
cup,6528,1,0
grape-nuts,6528,2,0
cereal,6528,3,0
1,6529,0,0
cup,6529,1,0
water,6529,2,0
3,6530,0,0
eggs ,6530,1,0
well,6530,2,0
beaten,6530,3,0
3,6531,0,0
cup,6531,1,0
sugar,6531,2,0
1,6532,0,0
cup,6532,1,0
dark,6532,2,0
corn,6532,3,0
syrup,6532,4,0
1,6533,0,0
pinch,6533,1,0
salt,6533,2,0
1,6534,0,0
teaspoon,6534,1,0
vanilla,6534,2,0
3,6535,0,0
tablespoons,6535,1,0
butter ,6535,2,0
melted,6535,3,0
3,6544,0,0
tablespoons,6544,1,0
olive,6544,2,0
oil,6544,3,0
2,6545,0,0
tablespoons,6545,1,0
lemon,6545,2,0
juice,6545,3,0
1,6546,0,0
teaspoon,6546,1,0
anchovy,6546,2,0
paste,6546,3,0
1,6547,0,0
teaspoon,6547,1,0
pepper,6547,2,0
1,6548,0,0
19,6548,1,0
ounce ,6548,2,0
can,6548,3,0
green,6548,4,0
lentils ,6548,5,0
drained,6548,6,0
and,6548,7,0
rinsed,6548,8,0
1,6549,0,0
cup,6549,1,0
oil-cured,6549,2,0
black,6549,3,0
olive ,6549,4,0
pitted,6549,5,0
and,6549,6,0
coarsely,6549,7,0
chopped,6549,8,0
3,6550,0,0
tablespoons,6550,1,0
fresh,6550,2,0
oregano,6550,3,0
or,6550,4,0
3,6550,5,0
tablespoons,6550,6,0
parsley ,6550,7,0
chopped,6550,8,0
2,6557,0,0
large,6557,1,0
sweet,6557,2,0
red,6557,3,0
peppers,6557,4,0
1,6558,0,0
cup,6558,1,0
feta,6558,2,0
cheese ,6558,3,0
crumbled,6558,4,0
2,6559,0,0
teaspoons,6559,1,0
red,6559,2,0
wine,6559,3,0
vinegar,6559,4,0
1,6560,0,0
pinch,6560,1,0
granulated,6560,2,0
sugar,6560,3,0
1,6561,0,0
pinch,6561,1,0
cayenne,6561,2,0
1,6568,0,0
minced,6568,1,0
garlic,6568,2,0
clove,6568,3,0
3,6569,0,0
teaspoon,6569,1,0
salt,6569,2,0
1,6570,0,0
dash,6570,1,0
pepper,6570,2,0
1,6571,0,0
cup,6571,1,0
olive,6571,2,0
oil,6571,3,0
4,6572,0,0
tablespoons,6572,1,0
red,6572,2,0
wine,6572,3,0
vinegar,6572,4,0
oregano,6573,0,0
3,6577,0,0
cup,6577,1,0
yellow,6577,2,0
cornmeal,6577,3,0
3,6578,0,0
cup,6578,1,0
flour,6578,2,0
1,6579,0,0
teaspoon,6579,1,0
